dt,AverageTemperature,State,Country
1983,0.8341709090909148,New Mexico,United States
1984,0.7598800000000097,New Mexico,United States
1985,0.20269818181818522,New Mexico,United States
1986,0.11040727272727935,New Mexico,United States
1987,1.2465345454545513,New Mexico,United States
1988,0.3988981818181827,New Mexico,United States
1989,-0.6974654545454513,New Mexico,United States
1990,0.04855272727272819,New Mexico,United States
1991,0.7495709090909131,New Mexico,United States
1992,0.6463163636363731,New Mexico,United States
1993,0.5247345454545567,New Mexico,United States
1994,-1.0376654545454471,New Mexico,United States
1995,-0.8000654545454466,New Mexico,United States
1996,-1.1468109090909024,New Mexico,United States
1997,0.46402545454545674,New Mexico,United States
1998,-0.5554290909090867,New Mexico,United States
1999,-0.4608472727272641,New Mexico,United States
2000,-1.3790109090909084,New Mexico,United States
2001,-1.3539745454545482,New Mexico,United States
2002,-0.7648836363636278,New Mexico,United States
2003,-1.5524654545454482,New Mexico,United States
2004,0.20368000000001274,New Mexico,United States
2005,-0.758174545454537,New Mexico,United States
2006,-0.9475018181818129,New Mexico,United States
2007,-0.9666472727272648,New Mexico,United States
2008,-0.24730181818181052,New Mexico,United States
2009,-0.37461090909090444,New Mexico,United States
2010,-0.6375745454545481,New Mexico,United States
2011,-1.1674290909090814,New Mexico,United States
2012,-2.223210909090895,New Mexico,United States
2013,-2.223210909090895,New York,United States
1950,-0.6853714285714148,New York,United States
1951,0.48986493506494355,New York,United States
1952,-0.5109350649350546,New York,United States
1953,-1.5978077922077816,New York,United States
1954,-0.18398961038960948,New York,United States
1955,-0.5649350649350566,New York,United States
1956,1.3780831168831185,New York,United States
1957,-0.8974441558441555,New York,United States
1958,2.1421012987013057,New York,United States
1959,-0.5809714285714236,New York,United States
1960,0.8870103896103956,New York,United States
1961,-0.21769870129869417,New York,United States
1962,1.620428571428576,New York,United States
1963,1.6369558441558496,New York,United States
1964,0.40608311688312426,New York,United States
1965,1.1615922077922107,New York,United States
1966,0.8102649350649429,New York,United States
1967,1.9768285714285767,New York,United States
1968,0.6477740259740301,New York,United States
1969,0.8775194805194886,New York,United States
1970,0.17568311688312122,New York,United States
1971,0.21921038961039585,New York,United States
1972,2.294283116883122,New York,United States
1973,-1.0898805194805163,New York,United States
1974,1.0822285714285798,New York,United States
1975,-0.09988051948051435,New York,United States
1976,1.3427376623376688,New York,United States
1977,-0.2870805194805115,New York,United States
1978,2.049319480519486,New York,United States
1979,0.34537402597403144,New York,United States
1980,1.661828571428579,New York,United States
1981,-0.3139168831168746,New York,United States
1982,0.09468311688312525,New York,United States
1983,-0.2836441558441436,New York,United States
1984,-0.38509870129869483,New York,United States
1985,0.06261038961039844,New York,United States
1986,0.18304675324675657,New York,United States
1987,-0.5179714285714141,New York,United States
1988,0.19990129870130602,New York,United States
1989,1.8861740259740358,New York,United States
1990,-1.3585714285714232,New York,United States
1991,-2.065807792207785,New York,United States
1992,1.6528285714285786,New York,United States
1993,1.34715584415585,New York,United States
1994,0.0032103896103947704,New York,United States
1995,0.524064935064942,New York,United States
1996,0.5729922077922112,New York,United States
1997,0.7983194805194813,New York,United States
1998,-2.790880519480517,New York,United States
1999,-1.8588077922077844,New York,United States
2000,0.32311948051948036,New York,United States
2001,-1.7313350649350596,New York,United States
2002,-1.0787532467532372,New York,United States
2003,0.19384675324675982,New York,United States
2004,-0.5875168831168764,New York,United States
2005,-1.263335064935056,New York,United States
2006,-1.7571896103896023,New York,United States
2007,-0.0596259740259697,New York,United States
2008,-0.17826233766233202,New York,United States
2009,-0.3361714285714186,New York,United States
2010,-2.1828077922077895,New York,United States
2011,-2.227644155844146,New York,United States
2012,-3.3537896103896045,New York,United States
2013,-3.3537896103896045,North Carolina,United States
1950,-0.09146649350647351,North Carolina,United States
1951,0.27537350649352277,North Carolina,United States
1952,0.12351896103898241,North Carolina,United States
1953,-0.7316446753246524,North Carolina,United States
1954,-0.2588992207791989,North Carolina,United States
1955,0.02631896103898157,North Carolina,United States
1956,-0.6383719480519332,North Carolina,United States
1957,-0.5090992207792056,North Carolina,United States
1958,1.700482597402619,North Carolina,United States
1959,-0.540190129870112,North Carolina,United States
1960,1.7039189610389798,North Carolina,United States
1961,0.39351896103897843,North Carolina,United States
1962,1.0191007792207927,North Carolina,United States
1963,1.7355007792208,North Carolina,United States
1964,0.5821916883117098,North Carolina,United States
1965,0.4650280519480745,North Carolina,United States
1966,1.4149371428571698,North Carolina,United States
1967,1.8129007792207972,North Carolina,United States
1968,1.1642462337662494,North Carolina,United States
1969,1.5278462337662617,North Carolina,United States
1970,-0.3372810389610166,North Carolina,United States
1971,-0.12160831168829844,North Carolina,United States
1972,1.117446233766259,North Carolina,United States
1973,-0.30684467532464765,North Carolina,United States
1974,0.6330825974026126,North Carolina,United States
1975,-0.23566285714283453,North Carolina,United States
1976,1.3755007792208005,North Carolina,United States
1977,-0.5819174025973837,North Carolina,United States
1978,0.8075189610389799,North Carolina,United States
1979,0.9657553246753423,North Carolina,United States
1980,0.8809916883117026,North Carolina,United States
1981,1.1257916883117076,North Carolina,United States
1982,-0.3158446753246551,North Carolina,United States
1983,0.7793735064935277,North Carolina,United States
1984,-0.1834628571428354,North Carolina,United States
1985,-1.035844675324654,North Carolina,United States
1986,-1.3146810389610266,North Carolina,United States
1987,0.0698462337662562,North Carolina,United States
1988,1.0161553246753385,North Carolina,United States
1989,0.9022644155844333,North Carolina,United States
1990,-2.0508810389610233,North Carolina,United States
1991,-1.574535584415571,North Carolina,United States
1992,0.7189916883117036,North Carolina,United States
1993,0.2771735064935328,North Carolina,United States
1994,-0.7070992207791988,North Carolina,United States
1995,0.29337350649353056,North Carolina,United States
1996,0.7909916883117063,North Carolina,United States
1997,0.5638644155844332,North Carolina,United States
1998,-2.0058810389610215,North Carolina,United States
1999,-0.7280446753246537,North Carolina,United States
2000,0.11664623376625372,North Carolina,United States
2001,-0.9314446753246557,North Carolina,United States
2002,-1.3068264935064704,North Carolina,United States
2003,-0.4613174025973805,North Carolina,United States
2004,-1.007371948051933,North Carolina,United States
2005,-0.6236446753246625,North Carolina,United States
2006,-0.6833719480519278,North Carolina,United States
2007,-1.590408311688293,North Carolina,United States
2008,-0.6383719480519261,North Carolina,United States
2009,-0.30913558441557143,North Carolina,United States
2010,-0.6095719480519222,North Carolina,United States
2011,-2.1268083116882863,North Carolina,United States
2012,-1.8221174025973852,North Carolina,United States
2013,-1.8221174025973852,North Dakota,United States
1950,0.8740659740259744,North Dakota,United States
1951,4.500051428571432,North Dakota,United States
1952,-0.8834212987012933,North Dakota,United States
1953,-1.3417667532467448,North Dakota,United States
1954,-1.4276758441558428,North Dakota,United States
1955,1.9406150649350664,North Dakota,United States
1956,1.0813605194805191,North Dakota,United States
1957,-0.3352394805194834,North Dakota,United States
1958,0.5475787012987041,North Dakota,United States
1959,0.47590597402598434,North Dakota,United States
1960,0.7904150649350683,North Dakota,United States
1961,-0.4298212987012917,North Dakota,United States
1962,0.3935968831168921,North Dakota,United States
1963,-2.278584935064927,North Dakota,United States
1964,1.3384332467532474,North Dakota,United States
1965,2.357396883116891,North Dakota,United States
1966,1.315360519480528,North Dakota,United States
1967,1.5063241558441618,North Dakota,United States
1968,0.9290150649350721,North Dakota,United States
1969,0.7817423376623438,North Dakota,United States
1970,1.5889605194805227,North Dakota,United States
1971,0.698778701298707,North Dakota,United States
1972,2.540505974025983,North Dakota,United States
1973,-0.8235303896103829,North Dakota,United States
1974,0.18021506493507644,North Dakota,United States
1975,1.432851428571432,North Dakota,United States
1976,-0.7271485714285646,North Dakota,United States
1977,-1.5232394805194716,North Dakota,United States
1978,1.5428150649350627,North Dakota,United States
1979,2.330396883116883,North Dakota,United States
1980,-0.9510031168831077,North Dakota,United States
1981,-2.2589485714285686,North Dakota,United States
1982,1.4099423376623434,North Dakota,United States
1983,0.25646961038961535,North Dakota,United States
1984,-0.17520311688311097,North Dakota,United States
1985,2.2726332467532515,North Dakota,United States
1986,-0.38858493506492664,North Dakota,United States
1987,-3.9342576623376573,North Dakota,United States
1988,-2.340766753246747,North Dakota,United States
1989,1.4796514285714366,North Dakota,United States
1990,-1.0382212987012949,North Dakota,United States
1991,-2.248803116883117,North Dakota,United States
1992,0.15959688311688325,North Dakota,United States
1993,1.981033246753256,North Dakota,United States
1994,-0.5779122077922025,North Dakota,United States
1995,0.9175605194805243,North Dakota,United States
1996,3.4439423376623424,North Dakota,United States
1997,-0.9294031168831154,North Dakota,United States
1998,-2.9041667532467486,North Dakota,United States
1999,-3.021330389610391,North Dakota,United States
2000,-0.4825122077922046,North Dakota,United States
2001,-1.3106758441558384,North Dakota,United States
2002,-0.0794758441558443,North Dakota,United States
2003,-0.4461849350649274,North Dakota,United States
2004,-0.7672394805194713,North Dakota,United States
2005,-2.4590758441558407,North Dakota,United States
2006,-2.2970758441558417,North Dakota,United States
2007,-1.160457662337656,North Dakota,United States
2008,1.1541787012987044,North Dakota,United States
2009,1.5676877922077992,North Dakota,United States
2010,-0.5131122077921972,North Dakota,United States
2011,-0.6237303896103796,North Dakota,United States
2012,-3.1105122077922047,North Dakota,United States
2013,-3.1105122077922047,Ohio,United States
1950,0.5803506493506347,Ohio,United States
1951,1.1653506493506356,Ohio,United States
1952,-0.2546857142857277,Ohio,United States
1953,-1.0965948051948118,Ohio,United States
1954,-0.6421766233766419,Ohio,United States
1955,-0.6004493506493702,Ohio,United States
1956,-0.009231168831185244,Ohio,United States
1957,-0.4067038961039131,Ohio,United States
1958,2.4592233766233633,Ohio,United States
1959,-0.9481766233766393,Ohio,United States
1960,1.906787012987003,Ohio,United States
1961,0.2723870129869965,Ohio,United States
1962,1.1260779220779114,Ohio,United States
1963,1.7231870129869975,Ohio,United States
1964,0.03789610389608811,Ohio,United States
1965,0.3085506493506358,Ohio,United States
1966,1.1970961038960937,Ohio,United States
1967,1.769987012986995,Ohio,United States
1968,0.6696961038960936,Ohio,United States
1969,1.3183506493506272,Ohio,United States
1970,-0.5099584415584602,Ohio,United States
1971,-0.2155766233766414,Ohio,United States
1972,1.5245324675324525,Ohio,United States
1973,-1.3341948051948194,Ohio,United States
1974,0.7570779220779045,Ohio,United States
1975,-0.07419480519482136,Ohio,United States
1976,1.6392415584415403,Ohio,United States
1977,-0.6842311688311895,Ohio,United States
1978,1.7960051948051756,Ohio,United States
1979,1.3209688311688126,Ohio,United States
1980,1.5260051948051796,Ohio,United States
1981,0.7263142857142668,Ohio,United States
1982,-0.12263116883118386,Ohio,United States
1983,-0.066831168831186,Ohio,United States
1984,-0.0763220779221001,Ohio,United States
1985,-0.13735844155846166,Ohio,United States
1986,-0.8473766233766398,Ohio,United States
1987,-1.5051948051948187,Ohio,United States
1988,0.28384155844154435,Ohio,United States
1989,2.2078779220779055,Ohio,United States
1990,-1.168103896103915,Ohio,United States
1991,-2.3417038961039154,Ohio,United States
1992,0.9115506493506302,Ohio,United States
1993,0.9297142857142688,Ohio,United States
1994,-0.34664935064937197,Ohio,United States
1995,0.6539870129870025,Ohio,United States
1996,1.2314597402597158,Ohio,United States
1997,0.8498597402597241,Ohio,United States
1998,-2.7481766233766436,Ohio,United States
1999,-1.605012987013005,Ohio,United States
2000,-0.10921298701300941,Ohio,United States
2001,-1.6879766233766418,Ohio,United States
2002,-1.3150493506493675,Ohio,United States
2003,0.04656883116881971,Ohio,United States
2004,-0.9624129870130034,Ohio,United States
2005,-0.858176623376643,Ohio,United States
2006,-1.0173948051948187,Ohio,United States
2007,-1.0285220779220907,Ohio,United States
2008,0.35813246753244954,Ohio,United States
2009,-0.31097662337664644,Ohio,United States
2010,-1.2499220779220934,Ohio,United States
2011,-2.002158441558457,Ohio,United States
2012,-3.014740259740279,Ohio,United States
2013,-3.014740259740279,Oklahoma,United States
1950,-0.2282716883116933,Oklahoma,United States
1951,1.0509228571428508,Oklahoma,United States
1952,0.047995584415573944,Oklahoma,United States
1953,-0.8484044155844259,Oklahoma,United States
1954,-2.7856953246753307,Oklahoma,United States
1955,-0.12660441558442415,Oklahoma,United States
1956,-1.7616589610389752,Oklahoma,United States
1957,0.6876501298701143,Oklahoma,United States
1958,1.509759220779209,Oklahoma,United States
1959,0.8426137662337538,Oklahoma,United States
1960,1.6380501298701233,Oklahoma,United States
1961,1.6689774025973918,Oklahoma,United States
1962,-0.36616805194805835,Oklahoma,United States
1963,-1.6494044155844279,Oklahoma,United States
1964,0.0553592207792164,Oklahoma,United States
1965,-0.21054987012987425,Oklahoma,United States
1966,0.936377402597401,Oklahoma,United States
1967,0.7148137662337604,Oklahoma,United States
1968,1.7939955844155833,Oklahoma,United States
1969,0.9342501298701151,Oklahoma,United States
1970,0.20639558441557426,Oklahoma,United States
1971,0.295741038961026,Oklahoma,United States
1972,0.5876683116882973,Oklahoma,United States
1973,0.4979955844155697,Oklahoma,United States
1974,-0.012386233766243038,Oklahoma,United States
1975,1.4073228571428444,Oklahoma,United States
1976,1.328777402597396,Oklahoma,United States
1977,-1.8577135064935106,Oklahoma,United States
1978,0.41715922077921164,Oklahoma,United States
1979,1.374595584415573,Oklahoma,United States
1980,-0.7567680519480646,Oklahoma,United States
1981,-0.6140771428571483,Oklahoma,United States
1982,0.6457592207792118,Oklahoma,United States
1983,1.9023228571428419,Oklahoma,United States
1984,0.01608649350647795,Oklahoma,United States
1985,0.5498683116883072,Oklahoma,United States
1986,-0.6306044155844219,Oklahoma,United States
1987,-0.013040779220787613,Oklahoma,United States
1988,0.19428649350648897,Oklahoma,United States
1989,2.2063592207792126,Oklahoma,United States
1990,-0.4805498701298845,Oklahoma,United States
1991,-0.9662225974026128,Oklahoma,United States
1992,0.7293774025973931,Oklahoma,United States
1993,1.561795584415563,Oklahoma,United States
1994,-0.22380441558441788,Oklahoma,United States
1995,0.491286493506486,Oklahoma,United States
1996,0.5989592207792072,Oklahoma,United States
1997,0.9907046753246647,Oklahoma,United States
1998,-2.2221316883116913,Oklahoma,United States
1999,-1.5579316883116974,Oklahoma,United States
2000,-0.41525896103897963,Oklahoma,United States
2001,-1.356822597402605,Oklahoma,United States
2002,0.496195584415581,Oklahoma,United States
2003,-0.2989135064935198,Oklahoma,United States
2004,-0.28582259740259985,Oklahoma,United States
2005,-0.90698623376624,Oklahoma,United States
2006,-1.7371135064935146,Oklahoma,United States
2007,-0.4869316883116994,Oklahoma,United States
2008,0.37330467532466116,Oklahoma,United States
2009,0.4325410389610269,Oklahoma,United States
2010,-0.7924407792207901,Oklahoma,United States
2011,-2.382004415584433,Oklahoma,United States
2012,-3.210986233766249,Oklahoma,United States
2013,-3.210986233766249,Oregon,United States
1950,-1.690881038961038,Oregon,United States
1951,0.6699989610389707,Oregon,United States
1952,0.46627168831169286,Oregon,United States
1953,0.2813625974026053,Oregon,United States
1954,0.8715989610389698,Oregon,United States
1955,2.283780779220791,Oregon,United States
1956,1.0972535064935158,Oregon,United States
1957,0.20952623376624047,Oregon,United States
1958,-2.002019220779218,Oregon,United States
1959,0.48525350649351395,Oregon,United States
1960,0.14423532467533562,Oregon,United States
1961,-0.32932831168830745,Oregon,United States
1962,0.2584535064935167,Oregon,United States
1963,-0.43061922077922077,Oregon,United States
1964,1.778471688311697,Oregon,United States
1965,0.25010805194806096,Oregon,United States
1966,-0.39167376623375816,Oregon,United States
1967,-0.48772831168830777,Oregon,United States
1968,-0.1274010389610325,Oregon,United States
1969,0.3307807792207811,Oregon,United States
1970,0.562817142857142,Oregon,United States
1971,1.4763989610389672,Oregon,United States
1972,0.639398961038971,Oregon,United States
1973,-0.4186737662337663,Oregon,United States
1974,-0.29218285714284775,Oregon,United States
1975,1.3405807792207867,Oregon,United States
1976,0.7899444155844222,Oregon,United States
1977,-0.365001038961033,Oregon,United States
1978,0.7907625974026047,Oregon,United States
1979,-0.7981464935064864,Oregon,United States
1980,-0.20136467532466895,Oregon,United States
1981,-0.5670919480519458,Oregon,United States
1982,1.4842535064935092,Oregon,United States
1983,0.46528987012987244,Oregon,United States
1984,1.4358171428571467,Oregon,United States
1985,2.2675807792207863,Oregon,United States
1986,-0.7420192207792127,Oregon,United States
1987,-1.4253646753246727,Oregon,United States
1988,-0.9630919480519395,Oregon,United States
1989,0.5063625974025996,Oregon,United States
1990,0.011689870129877988,Oregon,United States
1991,-0.46940103896103125,Oregon,United States
1992,-2.1044555844155752,Oregon,United States
1993,1.2898535064935146,Oregon,United States
1994,-0.3368555844155807,Oregon,United States
1995,-0.7238555844155741,Oregon,United States
1996,-0.33178285714285494,Oregon,United States
1997,-0.6040737662337605,Oregon,United States
1998,-0.4662919480519463,Oregon,United States
1999,0.1561807792207901,Oregon,United States
2000,-0.3028192207792131,Oregon,United States
2001,-0.7232010389610366,Oregon,United States
2002,-0.5947464935064843,Oregon,United States
2003,-1.445491948051945,Oregon,United States
2004,-1.5260010389610343,Oregon,United States
2005,-0.5109646753246722,Oregon,United States
2006,-0.6004737662337618,Oregon,United States
2007,-0.9518010389610296,Oregon,United States
2008,0.05374441558442555,Oregon,United States
2009,0.04916259740260642,Oregon,United States
2010,0.3117989610389671,Oregon,United States
2011,1.0061080519480612,Oregon,United States
2012,-0.840037402597396,Oregon,United States
2013,-0.840037402597396,Pennsylvania,United States
1950,0.09215116883115826,Pennsylvania,United States
1951,0.5951529870129804,Pennsylvania,United States
1952,-0.21795610389611397,Pennsylvania,United States
1953,-1.1654106493506617,Pennsylvania,United States
1954,-0.313192467532474,Pennsylvania,United States
1955,-0.4750288311688422,Pennsylvania,United States
1956,0.7272075324675242,Pennsylvania,United States
1957,-0.5841742857142975,Pennsylvania,United States
1958,2.3426257142857096,Pennsylvania,United States
1959,-0.9798470129870225,Pennsylvania,United States
1960,1.6185348051947983,Pennsylvania,United States
1961,0.04582571428570503,Pennsylvania,United States
1962,1.5412984415584319,Pennsylvania,United States
1963,1.71589844155843,Pennsylvania,United States
1964,0.5318257142857092,Pennsylvania,United States
1965,0.7494620779220682,Pennsylvania,United States
1966,1.0143893506493384,Pennsylvania,United States
1967,1.9824620779220652,Pennsylvania,United States
1968,0.4693166233766135,Pennsylvania,United States
1969,0.9363348051947966,Pennsylvania,United States
1970,-0.22057428571429227,Pennsylvania,United States
1971,-0.10586519480520451,Pennsylvania,United States
1972,1.6717166233766108,Pennsylvania,United States
1973,-1.0960288311688373,Pennsylvania,United States
1974,0.8119711688311568,Pennsylvania,United States
1975,-0.07493792207792893,Pennsylvania,United States
1976,1.3750438961038896,Pennsylvania,United States
1977,-0.5224833766233843,Pennsylvania,United States
1978,1.7226075324675207,Pennsylvania,United States
1979,0.7591166233766131,Pennsylvania,United States
1980,1.2151711688311622,Pennsylvania,United States
1981,0.34609844155843206,Pennsylvania,United States
1982,-0.012101558441564464,Pennsylvania,United States
1983,-0.04106519480519921,Pennsylvania,United States
1984,-0.2217197402597506,Pennsylvania,United States
1985,-0.39517428571429036,Pennsylvania,United States
1986,-0.28602883116884215,Pennsylvania,United States
1987,-0.7951015584415657,Pennsylvania,United States
1988,0.18328025974025053,Pennsylvania,United States
1989,1.7420802597402556,Pennsylvania,United States
1990,-1.441465194805204,Pennsylvania,United States
1991,-2.2416470129870234,Pennsylvania,United States
1992,1.2982984415584298,Pennsylvania,United States
1993,0.8885529870129787,Pennsylvania,United States
1994,-0.09506519480520126,Pennsylvania,United States
1995,0.503352987012974,Pennsylvania,United States
1996,0.888062077922072,Pennsylvania,United States
1997,0.6481711688311549,Pennsylvania,United States
1998,-2.6135924675324773,Pennsylvania,United States
1999,-1.4308288311688457,Pennsylvania,United States
2000,0.13958935064934508,Pennsylvania,United States
2001,-1.4552106493506614,Pennsylvania,United States
2002,-1.258519740259743,Pennsylvania,United States
2003,0.21028025974024445,Pennsylvania,United States
2004,-0.9579197402597472,Pennsylvania,United States
2005,-0.8687379220779263,Pennsylvania,United States
2006,-1.4532470129870205,Pennsylvania,United States
2007,-0.45457428571429404,Pennsylvania,United States
2008,0.04828025974025252,Pennsylvania,United States
2009,-0.2649197402597494,Pennsylvania,United States
2010,-1.6106651948052004,Pennsylvania,United States
2011,-2.1981197402597488,Pennsylvania,United States
2012,-2.9629561038961185,Pennsylvania,United States
2013,-2.9629561038961185,Rhode Island,United States
1950,-0.799307012987029,Rhode Island,United States
1951,-0.045254285714300124,Rhode Island,United States
1952,-0.48576337662338176,Rhode Island,United States
1953,-1.5317270129870195,Rhode Island,United States
1954,-0.1332906493506627,Rhode Island,United States
1955,0.02429116883115512,Rhode Island,United States
1956,1.3669275324675212,Rhode Island,United States
1957,-1.103490649350661,Rhode Island,United States
1958,2.1006729870129774,Rhode Island,United States
1959,-0.5327270129870172,Rhode Island,United States
1960,0.8215275324675204,Rhode Island,United States
1961,0.015454805194792698,Rhode Island,United States
1962,2.085618441558431,Rhode Island,United States
1963,1.2923093506493402,Rhode Island,United States
1964,0.9383638961038869,Rhode Island,United States
1965,1.113127532467523,Rhode Island,United States
1966,0.8485275324675214,Rhode Island,United States
1967,2.2068729870129786,Rhode Island,United States
1968,0.6829275324675237,Rhode Island,United States
1969,0.5580729870129773,Rhode Island,United States
1970,0.2524002597402486,Rhode Island,United States
1971,0.038691168831157086,Rhode Island,United States
1972,1.8159457142857036,Rhode Island,United States
1973,-1.0550542857142986,Rhode Island,United States
1974,0.6677093506493392,Rhode Island,United States
1975,-0.10743610389611291,Rhode Island,United States
1976,0.7405275324675245,Rhode Island,United States
1977,-0.26321792207793493,Rhode Island,United States
1978,1.8969457142856996,Rhode Island,United States
1979,0.15569116883116152,Rhode Island,United States
1980,1.1946184415584327,Rhode Island,United States
1981,-0.047545194805202584,Rhode Island,United States
1982,0.31507298701297515,Rhode Island,United States
1983,-0.491981558441573,Rhode Island,United States
1984,-0.4836361038961172,Rhode Island,United States
1985,-0.1593088311688362,Rhode Island,United States
1986,0.5773820779220671,Rhode Island,United States
1987,0.25632753246752316,Rhode Island,United States
1988,0.3676002597402501,Rhode Island,United States
1989,1.5178002597402482,Rhode Island,United States
1990,-1.3016542857142994,Rhode Island,United States
1991,-1.8331451948052049,Rhode Island,United States
1992,1.651654805194788,Rhode Island,United States
1993,0.7693275324675284,Rhode Island,United States
1994,-0.3064179220779337,Rhode Island,United States
1995,0.5752548051947954,Rhode Island,United States
1996,0.7928911688311544,Rhode Island,United States
1997,0.4692184415584322,Rhode Island,United States
1998,-1.9578361038961134,Rhode Island,United States
1999,-1.930017922077937,Rhode Island,United States
2000,0.3155638961038889,Rhode Island,United States
2001,-1.4391088311688378,Rhode Island,United States
2002,-1.1137997402597506,Rhode Island,United States
2003,0.3206366233766147,Rhode Island,United States
2004,-0.4404361038961113,Rhode Island,United States
2005,-0.7335088311688409,Rhode Island,United States
2006,-1.7019088311688364,Rhode Island,United States
2007,-0.1021997402597492,Rhode Island,United States
2008,-0.6592179220779357,Rhode Island,United States
2009,-0.28334519480520726,Rhode Island,United States
2010,-2.414381558441569,Rhode Island,United States
2011,-2.2055815584415726,Rhode Island,United States
2012,-3.083654285714303,Rhode Island,United States
2013,-3.083654285714303,South Carolina,United States
1950,-0.020853506493509144,South Carolina,United States
1951,0.17547740259740863,South Carolina,United States
1952,0.27529558441558777,South Carolina,United States
1953,-0.5147407792207872,South Carolina,United States
1954,-0.4586135064935064,South Carolina,United States
1955,0.01838649350649746,South Carolina,United States
1956,-0.6733044155844112,South Carolina,United States
1957,-0.18861350649351039,South Carolina,United States
1958,1.5483864935064915,South Carolina,United States
1959,-0.24866805194805863,South Carolina,United States
1960,1.6503319480519494,South Carolina,United States
1961,0.46642285714285947,South Carolina,United States
1962,0.6068228571428591,South Carolina,United States
1963,1.5053501298701235,South Carolina,United States
1964,0.7360955844155797,South Carolina,United States
1965,0.4649501298701324,South Carolina,United States
1966,1.5711319480519492,South Carolina,United States
1967,1.5410228571428632,South Carolina,United States
1968,1.3927683116883074,South Carolina,United States
1969,1.703350129870131,South Carolina,United States
1970,-0.2776316883116863,South Carolina,United States
1971,0.0705864935064966,South Carolina,United States
1972,0.9283683116883168,South Carolina,United States
1973,-0.11808623376623473,South Carolina,United States
1974,0.5863683116883038,South Carolina,United States
1975,-0.18043168831168543,South Carolina,United States
1976,1.5074774025974094,South Carolina,United States
1977,-0.6057225974025897,South Carolina,United States
1978,0.43762285714285554,South Carolina,United States
1979,0.8439319480519458,South Carolina,United States
1980,0.7550774025973936,South Carolina,United States
1981,0.8760046753246797,South Carolina,United States
1982,-0.5675953246753238,South Carolina,United States
1983,0.9480046753246683,South Carolina,United States
1984,-0.1879589610389587,South Carolina,United States
1985,-1.0103953246753292,South Carolina,United States
1986,-1.797322597402598,South Carolina,United States
1987,0.14389558441558847,South Carolina,United States
1988,0.9573319480519586,South Carolina,United States
1989,0.7478774025973962,South Carolina,United States
1990,-2.161577142857155,South Carolina,United States
1991,-1.2556862337662267,South Carolina,United States
1992,0.7202228571428435,South Carolina,United States
1993,0.2857683116883152,South Carolina,United States
1994,-0.6412316883116915,South Carolina,United States
1995,0.06698649350649077,South Carolina,United States
1996,0.6812774025974022,South Carolina,United States
1997,0.48704103896103845,South Carolina,United States
1998,-2.08646805194806,South Carolina,United States
1999,-0.6479407792207894,South Carolina,United States
2000,0.09938649350648632,South Carolina,United States
2001,-1.0706135064935012,South Carolina,United States
2002,-1.2229589610389695,South Carolina,United States
2003,-0.23770441558441746,South Carolina,United States
2004,-0.8979771428571439,South Carolina,United States
2005,-0.3581407792207756,South Carolina,United States
2006,-0.6564498701298618,South Carolina,United States
2007,-1.5670862337662328,South Carolina,United States
2008,-0.5782316883116891,South Carolina,United States
2009,-0.24212259740259867,South Carolina,United States
2010,-0.337195324675335,South Carolina,United States
2011,-2.098740779220776,South Carolina,United States
2012,-1.8889589610389663,South Carolina,United States
2013,-1.8889589610389663,South Dakota,United States
1950,0.5466561038961046,South Dakota,United States
1951,4.17859792207792,South Dakota,United States
1952,-0.17020207792207742,South Dakota,United States
1953,-0.8146020779220748,South Dakota,United States
1954,-1.6134748051948051,South Dakota,United States
1955,0.9583979220779213,South Dakota,United States
1956,0.22923428571428417,South Dakota,United States
1957,-0.0023111688311701073,South Dakota,United States
1958,0.7021433766233756,South Dakota,United States
1959,0.3738888311688271,South Dakota,United States
1960,1.3691251948052,South Dakota,United States
1961,0.12450701298701006,South Dakota,United States
1962,0.5103615584415522,South Dakota,United States
1963,-2.3612929870129875,South Dakota,United States
1964,0.7733251948051958,South Dakota,United States
1965,1.6355251948051972,South Dakota,United States
1966,0.9518524675324684,South Dakota,United States
1967,1.2185797402597345,South Dakota,United States
1968,0.8422161038961065,South Dakota,United States
1969,0.6892161038961007,South Dakota,United States
1970,0.8225797402597337,South Dakota,United States
1971,0.8013070129870101,South Dakota,United States
1972,2.1130161038961006,South Dakota,United States
1973,-0.722311168831169,South Dakota,United States
1974,-0.9014929870129933,South Dakota,United States
1975,1.396125194805201,South Dakota,United States
1976,-1.0166929870129877,South Dakota,United States
1977,-1.3816020779220821,South Dakota,United States
1978,1.958543376623382,South Dakota,United States
1979,1.5447070129870042,South Dakota,United States
1980,-1.2299111688311655,South Dakota,United States
1981,-1.770892987012985,South Dakota,United States
1982,1.2207070129870061,South Dakota,United States
1983,0.9451433766233777,South Dakota,United States
1984,0.39254337662337235,South Dakota,United States
1985,2.1383797402597366,South Dakota,United States
1986,-0.1674202597402612,South Dakota,United States
1987,-2.9188020779220807,South Dakota,United States
1988,-1.9921293506493498,South Dakota,United States
1989,1.5159070129870145,South Dakota,United States
1990,-0.8916748051948034,South Dakota,United States
1991,-2.015365714285714,South Dakota,United States
1992,0.41397974025974094,South Dakota,United States
1993,2.6376342857142845,South Dakota,United States
1994,-0.4145111688311687,South Dakota,United States
1995,0.6859433766233778,South Dakota,United States
1996,3.113652467532468,South Dakota,United States
1997,-0.24122025974025973,South Dakota,United States
1998,-2.3148202597402587,South Dakota,United States
1999,-2.823238441558445,South Dakota,United States
